TWEET_ID,TWEET,RUMOUR_NONRUMOR,RETWEETS
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,@BBCBreaking GOD BLESS KEVIN EX RCMP SGT. @ ARMS! BRAVE MAN!
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,@BBCBreaking It has not been confirmed that the soldier has died.
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,@BBCBreaking I hope the gunman died slowly the cunt
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,Ottawa Police say there were 2 #OttawaShooting sites - War Memorial Parliament Hill but not Rideau shopping centre http://t.co/TLq8c8sWrG
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,@BBCBreaking Probably a drill.
524984773211860994,Ottawa Police confirms 1 gunman dead 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H,0,@BBCBreaking
524951696376487936,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1,@ABC @WilliamsJon Way to Americanize blatantly unamerican news. #YippieKiyay
524951696376487936,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1,@ABC @WilliamsJon Good. Keep our people safe!
524951696376487936,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1,@abc @williamsjon lol USA !
524951696376487936,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1,@ABC @WilliamsJon
524951696376487936,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1,@ABC @HuffPostCanada @WilliamsJon http://t.co/DMgvvoc1r4
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts my god sending prayers. Has he been shot dead I just read on Twitter
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,De nouveaux coups de feu à #Ottawa  @CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,RT @CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,3854082 square mile gun-free zone... | MT @CBCAlerts More shots fired just off Parliament Hill...#gunowners
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,RT @CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,RT @CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. @Midiinfo
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. Oh my goodness 😳
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. Scary... Keep safe everyone
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. What the fuck😩😩😩
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts @Crackmacs Dear People I see on the news with your phones out taking pics - PLEASE get off the streets and take cover!! #Ottawa
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. WTF is wrong with the world?!
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts @905fishingguy Stay safe up there.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover. #Ottawa #Parliament
524936872666353664,More shots fired just off Parliament Hill. Police telling everyone to take cover.,0,@CBCAlerts Canadians will be vigilant and strong. We won't be 'bullied' and intimidated. #ParliamentHill
524964989975937024,Canadian authorities 'were aware of potential #Isis-style attacks for weeks'http://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL,0,@IBTimesUK: Canadian authorities 'potential #Isis-style attackhttp://t.co/CPvv0SplOq #OttawaShooting http://t.co/v8QVKO5JuZ#Ottawa
524964989975937024,Canadian authorities 'were aware of potential #Isis-style attacks for weeks'http://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL,0,@IBTimesUK How can they fight ISIS in Iraq when they have so many in Canada.
524964989975937024,Canadian authorities 'were aware of potential #Isis-style attacks for weeks'http://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL,0,@IBTimesUK  Ah that's how they're going to get into the USA  through Canada &amp; not through Mexico.
524964989975937024,Canadian authorities 'were aware of potential #Isis-style attacks for weeks'http://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL,0,@IBTimesUK Entire free world aware of possibility of attack for months.Great storykeep digging when's recess for Gr.7 journalism class?
524964989975937024,Canadian authorities 'were aware of potential #Isis-style attacks for weeks'http://t.co/AEMhmInJxm #OttawaShooting http://t.co/TDL4Wl1lFL,0,@IBTimesUK @MarianneSansum Zippy's Canada pals were supposed to lay low til AFTER election. Now there's workplace violence in Canada!
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking @tatianamaslany This is just across the street from my office. I can see police everywhere!
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,Why cant u say terrorism?? @bbcbreaking
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Welcome to our live coverage of the shooting near parliament in Ottawa. We'll bring you the latest as it happens. ???
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking @tatianamaslany This is just happening everywhere 😞so horrible
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Canada Shooting distraction from MASSIVE story breaking in UK #CSAinquiry #childabuse #CUSIPnumber @GlobalRevLive @EXPATS4HK
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Not only the shooting places but the entire country need to be in watch out.Extremist are home/visitors.
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Abu Nasir is back!
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking FIGHT FOR NEW WORLD ORDER....WE NEED TO END WEAPON PRODUCTION AND WE NEED TO BEGIN A WEAPON EVACUATION VERIFICATION...
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Clique acesse e leia em http://t.co/DPeyQj53zz Muito obrigadoo.
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking: Canada's parliament in lockdown after shooting -follow our live coverage here:http://t.co/Fpwo0pTQZK http://t.co/pGGdU7MIDe
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking Religion of Pieces...
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking #OscarPistorius at it again
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking more shots reported within the parliament building an agent down and shooter reported dead.
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,カナダのオタワ、議会周辺施設の銃撃事件を受けて、議会を閉鎖。@BBCBreaking Canada's parliament in lockdown after shooting  http://t.co/AbbgToFnsl
524936966492942336,Canada's parliament in lockdown after shooting - follow our live coverage here:http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB,0,@BBCBreaking hey @BlueSpartain u heard about this
524938282732642305,#BREAKING: ONE assailant shot and killed in Parliament Hill - but still active shooting situation &amp; shots being fired. #ottnews,0,@CFRAOttawa @KurtStoodley  any news on soldier who was shot?
524969415318982657,If the dudes who shot up Ottawa are white are we going to have a conversation about terrorism or is it going to be mental illness?,1,@sachinshvrma Don't you know? White people can never do anything wrong
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.. Rest in peace Cpl Cirillo
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,Rest in peace.@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts @CBCNews - deepest condolences to the Cirillo family #dnd #soldier #reservist
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts:Soldier killed in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.bless him for his service to us 🙏
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont. Rest in Peace.
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,RT: @CBCAlerts soldado fallecido en #Ottawa es el Cap. Nathan Cirillo reservista originario de Hamilton Ont
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. my deepest condolences to his family
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont. so sad 😢 Rest in peace❤️
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts http://t.co/ul3XHKiWt7
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts RIP.
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,RIP Cpt. Nathan Cirillo @CBCAlerts
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,#RIPHero ❗️🍁❗️ @CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont. Thoughts from coast to coast
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts @CBCNews tragedy
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont. RIP
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts @CBCNews
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,RT @CBCAlerts: Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.
525022700923019264,Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton Ont.,0,@CBCAlerts I'm so sorry for his family. God bless :-(
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @nytimes And a massive boost for ISIS and so on and so forth. Halliburton's troops having fun in the Middle East.
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @nytimes Outsourcing to corporate mercenaries was never a good idea.
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo is this in Iraq or in the US? I know the shooting was in Iraq but aren't the mercs back in the US?
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo Just think the original founder promoted a need for #Mercenaries to confront #ISIS in #MiddleEast. If even considered: criminal
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @lauriegnyt Hihttp://t.co/QNUhxzXiRB
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @nytimes  this prophecy for 2014 http://t.co/unt2RNouYX ЕУГГНЛЕНВ
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @nytimes amen to truth &amp; justice.
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,big deal: MT @mattapuzzo guilty verdict in #Blackwater case -- murder manslaughter weapons - declares 2007 Nisour Sq shooting criminal act
524957925157384192,Overwhelming guilty verdict in Blackwater case -- murder manslaughter weapons -- declares 2007 Nisour Square shooting a criminal act.,1,@mattapuzzo @rdevro justice at last. Now we need to end mercenary contracting. They are nothing more than hired thugs.
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne: There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa.
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne @siomo Hearing your words via TV actually made me feel better!! #calmLeader
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@TorontoStar @Kathleen_Wynne No it won't....
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne Given Not by ISIS but remember who is running the country. He will use this to attack our civil liberties #cdnpoli
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne @judyForce Our legislative houses must remain open... these are the homes of all Canadians.
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne here here my sentiments exactly . Sympathies to all. I hope it's not agent provocateur stuff either #sympathies #conspiracy
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne  it isn't the right time for politics
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne This has nothing to do with democracy it has to do with Canada declaring war on half the world. #Blowback
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne Integrity.DoYouWantYourLegacyToHaveIntegrity?
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,.@Kathleen_Wynne No Harper has silenced democracy himself anyway. But still I hope people are safe. :P #stopHarper #cdnpoli
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne Stay safe at Queen's Park
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne @TorontoStar '#democracy' has already been #highjacked by pmsh.
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne So true Kathleen we must leave the silencing of democracy to the professionals... our elected #cdnpoli experts. *koff*
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne democracy has no tools to win a war with terrorism radical measures are required to win this war
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne My twitter app shwos Ottawa shotting http://t.co/VlcPC99uBJ
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne Apparently Harper ran like a scared rabbit and you're sitting in Hogtown ASSuming the shooting was politically motivated.
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne @TorontoStar We are at war.once you're in youre inJean Chretian
524935906596499456,There is fear and uncertainty about what has happened in #Ottawa but democracy will not be silenced. Stay safe Ottawa. #cdnpoli,1,@Kathleen_Wynne GLAD WYNNE CONGRAT HER MOSLEM PAKISTANI FRIENDS ON KILLING  MILLIONS HINDUSWITH MOSLEM BROTHERHOOD MPP BALKISOON?
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,Good Lord MT @globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/1YGQDLJjsB
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,Chilling footage @globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/W8jR7ui6pW
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,This is very chilling. RT @globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/61zr1neLGT
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail Terrifying. Glad you're safe @josh_wingrove
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail @josh_wingrove unreal video!!
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/s4ZnrOXkdV Wow this is terrible
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail @josh_wingrove watching the security police and RCMP officers rushing into what is clear danger is chilling and heroic.
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail @josh_wingrove  That's horrifying.
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail @josh_wingrove shell shocked - crying for our country that this could happen here
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail  News clip of the year.  And the guy walks right down the centre of the corridor! #cdnpoli
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,#BreakingNews VIDEO RT @globeandmail Inside Parliament building in #Ottawa as shots fired during police sweephttps://t.co/Q64ZErqSn6 wow
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,Insane. RT@globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/NIz9jl7n3lVia @josh_wingrove
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail @josh_wingrove  a first for Canada this awful tragedy. Would be less likely to have happened without Stephen Harper @pmharper
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,Holy fuck! @globeandmail @josh_wingrove @robyndoolittle
524945814796644352,Inside Parliament building in Ottawa as shots fired during police sweephttps://t.co/FOu4PbNCDqFootage shot by @josh_wingrove,1,@globeandmail: Inside Parliament building in Ottawa as shots fired during police sweephttps://www.@ChampKLeahy12 @pleahy16
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @molodyko It is sad to see this news.  However at least he leaves a son who will honor him.  Many soldiers die without children.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph RIP
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,RIP @Telegraph: Soldier killed in Canada shooting was a young reservist w/a six-year-old son http://t.co/rcTujS5qvL http://t.co/t0viQS4VZv
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @JamesMoore_org heartbreaking!
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph Prayers for his family 😢
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph this is the real tragedy. Lovely young man doing the right thing brought down by cowardly terrorists. Shameful. #CanadaStrong
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph Sad. RIP Cpl Nathan Cirillo.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,Heartbreaking for #HamOnt and Canada. @Telegraph: Soldier killed in Canada shooting was a young reservist with a son http://t.co/wGQhZwKFEG
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @TelegraphNews This is very sad. I just wish that the was a better place :(
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @Momma4America RIP Nathan. :(
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph This world is seriously going to hell in a hand cart. I'm entirely fed up with innocent bystanders being senselessly killed.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph Trafic
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @20committee the price we pay for allowing Muslim 5th Columns to roam freely in the West. Enough.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,Sad. @Telegraph Soldier killed in Canada shooting was a young reservist with a 6yr old son http://t.co/tmW05dP9aV http://t.co/PssQRiRqmo
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @Momma4America Very sad day for his family friends and Canada. Rest in peace.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph @20committee So sad for my great nation.  I am speechless!
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph Fuck Islam.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph Travel well brave soul.
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,0,@Telegraph RIP Nathan we love you
525036180379676673,Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b,1,@MotherJones: Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/6zMrzhBxCy
525036180379676673,Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b,1,@MotherJones I can assure you your applause is grossly premature. The MSM/political terror nexus is predictably at play.
525036180379676673,Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b,1,@MotherJones @sivavaid Not just cable all online outlets! @nytimes kept up mall report tweeted coordinated after RCMP retracted.
525036180379676673,Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b,1,@MotherJones: Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/RzatyTeFx5 well done CBS
525036180379676673,Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b,1,I agree wholeheartedly. @MotherJones: Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/ndZMwHCFBB
